user_id,article_1,article_2,article_3,article_4,article_5
200775,53862,336223,354389,76290,226595
200776,273157,270680,270339,336220,270661
200777,214658,213947,211415,336221,234698
200778,331116,157478,289003,97530,57966
200779,42761,284547,158192,156619,42757
200780,289090,277491,234267,235616,277492
200781,331116,157478,289003,57966,97530
200782,183176,336220,159938,277492,235854
200783,272143,162655,156624,160417,158536
200784,233717,161100,276946,159762,257291
200785,277107,177442,336254,331116,283009
200786,111043,233688,336245,96210,181585
200787,284312,199198,272143,64329,162655
200788,289090,277491,235616,234698,336221
200789,331116,362914,157478,336254,57966
200790,277107,39894,289003,352979,331116
200791,277107,283009,331116,30389,39894
200792,199198,272143,198659,64329,162655
200793,95716,48403,119193,271261,59057
200794,96210,288440,57616,159529,233742
200795,194410,194645,50644,194674,195789
200796,245161,293513,16762,270607,173334
200797,20691,288440,336245,337441,57616
200798,271262,96210,58580,284773,284583
200799,352979,331116,39894,336254,283009
200800,272143,199198,166581,324823,285343
200801,235870,315105,95716,300082,336223
200802,272143,96960,7694,95743,156560
200803,199198,64329,198659,156560,166581
200804,234698,300082,336221,235870,157076
200805,277107,39894,283009,30389,331116
200806,159275,245161,293513,96210,58619
200807,336254,277107,289003,36162,218028
200808,162655,64329,158536,272143,160974
200809,65991,271262,285377,96210,157798
200810,234698,235616,336221,156964,64409
200811,198659,199198,156560,64329,162655
200812,336220,235854,277492,289090,119534
200813,101983,225124,235961,208082,128957
200814,199198,64329,198659,156560,166581
200815,337143,293514,293513,288528,209013
200816,293301,257291,159762,233717,62764
200817,336245,168743,168416,168564,97616
200818,234698,336223,300082,336221,129165
200819,298978,58619,202652,209348,199474
200820,183176,119534,156843,336220,70591
200821,288320,133160,59057,30611,233595
200822,288320,336223,133160,59057,233595
200823,95716,234698,315105,336223,271261
200824,272143,235230,156560,199197,70646
200825,352979,39894,30389,283009,331116
200826,277107,352979,331116,39894,336254
200827,96210,236266,159196,57616,71161
200828,352979,39894,30389,283009,331116
200829,96210,20691,293513,161580,271262
200830,20691,336245,337441,96210,96103
200831,199198,64329,198659,156560,166581
200832,162655,64329,158536,272143,160974
200833,283009,277107,336254,331116,39894
200834,107039,156447,156624,272143,156560
200835,199198,64329,198659,156560,166581
200836,331116,157478,289003,57966,97530
200837,96210,271262,236610,284773,225010
200838,336221,214631,315105,300082,95716
200839,161801,63307,270799,62567,5366
200840,156447,160417,158229,162300,272143
200841,50644,36162,277107,30760,211442
200842,162655,64329,158536,272143,160974
200843,205824,50644,70986,234308,36162
200844,277107,39894,336254,352979,157478
200845,351662,353078,351416,31520,286128
200846,199474,293513,255354,237822,97616
200847,331116,277492,218028,202355,237822
200848,284422,236951,237835,124194,234411
200849,271262,96210,284583,58580,250043
200850,283764,236566,313920,277067,225010
200851,361386,360857,361699,293301,233717
200852,331116,157478,289003,57966,97530
200853,162655,64329,158536,272143,160974
200854,313431,271551,235230,235440,199197
200855,235616,289090,336220,352902,336221
200856,289090,336220,234269,32082,234267
200857,220772,220782,220764,220868,220771
200858,42761,42757,284547,5457,272143
200859,331116,157478,57966,289003,97530
200860,331116,158541,336254,157478,202355
200861,234698,95716,235870,300082,214474
200862,289003,277107,157478,352979,283009
200863,330948,332108,331906,332390,353672
200864,158536,64329,272143,156560,156619
200865,20921,183176,21355,20828,19915
200866,336220,277491,337192,235616,234267
200867,214658,161506,63307,64346,235652
200868,42960,64409,42433,42571,234698
200869,272143,64329,198659,162655,182394
200870,64329,198659,199198,156560,313431
200871,177155,261612,352555,187067,199855
200872,331116,277107,289003,39894,283009
200873,336254,331116,57966,289003,97530
200874,336254,218028,157478,57966,202355
200875,236266,237580,234192,96210,234390
200876,48024,62464,48852,48284,62737
200877,272143,160974,160417,199198,158536
200878,362914,361041,362558,361003,361585
200879,208360,202388,354086,202534,235854
200880,336220,289090,235616,235854,277492
200881,96210,236610,194289,271262,313920
200882,214474,95716,336223,119193,59057
200883,234698,95716,235870,315105,336223
200884,336221,336220,119193,235616,48403
200885,336221,234698,336223,352983,288320
200886,336221,234698,300082,315105,159790
200887,336220,277491,337192,235616,234267
200888,123289,124228,124177,123290,124748
200889,157989,157375,162107,96210,284583
200890,331116,158541,157478,336254,157441
200891,199198,64329,198659,156560,166581
200892,272143,162655,307856,42422,160974
200893,336254,218028,202355,289003,157478
200894,156964,234698,336221,58565,236338
200895,199198,64329,198659,156560,166581
200896,276970,123909,108855,257291,124228
200897,183176,354086,128260,277492,285533
200898,58580,96210,236566,313920,225010
200899,235616,32082,336221,234698,42223
200900,207603,202381,289003,202355,331116
200901,331116,218028,209236,162378,202559
200902,183176,129799,111043,336220,119534
200903,64329,160417,272143,156560,162655
200904,336254,218028,157478,202355,57966
200905,331116,218028,209236,202559,214753
200906,160748,331116,254265,199474,337630
200907,161506,59057,141004,161801,235652
200908,87224,87228,87236,233658,87579
200909,362914,363068,360795,363139,362272
200910,272143,199198,175040,166581,162655
200911,13634,233717,13761,14030,16841
200912,123290,124352,124194,124228,123289
200913,87213,336254,331116,289003,87215
200914,168623,276970,123909,66146,324726
200915,237385,363916,237013,277107,283009
200916,272143,324823,348111,64329,199198
200917,183176,208360,354086,159938,202388
200918,245161,270607,57748,288528,158882
200919,195177,159019,70758,70986,207758
200920,225019,31836,205866,203260,235824
200921,51151,50918,98878,50920,233482
200922,96210,284583,57616,336245,271262
200923,161801,235652,63307,270799,214283
200924,331116,157478,289003,97530,57966
200925,336221,234698,48403,95716,119193
200926,272143,156560,199198,160417,156447
200927,336245,20691,284583,288440,57616
200928,336221,234698,64409,235870,156964
200929,336220,235854,277491,235616,234267
200930,207603,289003,336254,331116,157478
200931,336254,331116,289003,57966,97530
200932,156560,162765,272143,160417,158536
200933,183176,83383,353673,289090,224354
200934,16563,15863,14519,336254,14342
200935,183176,156519,159938,162636,354086
200936,336245,20691,288440,337441,57616
200937,293514,194686,337143,293513,199474
200938,272143,324823,348111,64329,199198
200939,194289,236610,96210,65991,336245
200940,214658,47718,336223,211821,119193
200941,233717,285095,284452,111210,156622
200942,158082,336221,160417,220165,220499
200943,133160,63307,161506,87192,214283
200944,336220,277492,337192,289090,284096
200945,162655,64329,158536,272143,160974
200946,73413,73271,283009,159019,277107
200947,199198,64329,198659,156560,166581
200948,207603,168838,199372,331116,157478
200949,168623,124748,123757,124228,123818
200950,157478,299104,298599,158541,331116
200951,96210,336245,288440,57616,284583
200952,199198,64329,198659,156560,166581
200953,64329,158536,156560,162655,156447
200954,272143,198659,64329,162655,182394
200955,272143,199198,175040,166581,218337
200956,336221,234698,73303,42226,355159
200957,168623,276970,95972,237524,299152
200958,70591,277492,354086,284096,128260
200959,156560,162765,272143,160417,158536
200960,336380,68924,158642,129434,303331
200961,174435,174602,175444,172249,174771
200962,199198,272143,156560,64329,299697
200963,336254,157478,97616,289003,331116
200964,156964,58565,336221,236338,234698
200965,234698,336221,214474,300082,95716
200966,272143,234189,237092,236593,235154
200967,48403,119193,31836,59057,129165
200968,272143,199198,175040,166581,162655
200969,233478,276946,58606,42883,257291
200970,96210,336245,288440,159529,233742
200971,272143,69736,66206,70036,65373
200972,157478,331116,97530,289003,283791
200973,181585,119534,111043,159938,284339
200974,199198,64329,198659,156560,166581
200975,156560,162765,272143,160417,158536
200976,211415,183176,211722,336245,96210
200977,277107,39894,235105,331116,336254
200978,235230,206168,70646,313431,284547
200979,73413,73506,73287,73500,73374
200980,199198,198659,166581,156560,162655
200981,50864,272143,156624,156560,64329
200982,218028,202355,158541,199474,214753
200983,315105,95716,235870,300082,336223
200984,293114,124749,313996,293050,203890
200985,336254,157478,331116,97530,285849
200986,336476,348111,272143,199198,156560
200987,25325,123909,161425,168623,38627
200988,236444,284422,48644,293432,331019
200989,156560,162765,272143,160417,158536
200990,157478,283009,30389,331116,352979
200991,124350,283392,123909,123757,123289
200992,336221,234698,235870,300082,352983
200993,277107,283009,39894,352979,140907
200994,277107,39894,289003,331116,352979
200995,336221,235870,315105,300082,156964
200996,156560,162765,272143,160417,158536
200997,272143,199198,175040,166581,162655
200998,277107,206415,158772,206571,283009
200999,331116,277107,352979,32196,315104
201000,286161,199197,235230,156560,129029
201001,157478,289003,331116,57966,97530
201002,289003,236648,336254,157478,331116
201003,208360,202388,206735,354086,159938
201004,237822,199474,97616,297711,298978
201005,277107,283009,30389,331116,336254
201006,48111,49034,48460,352979,48213
201007,272143,156560,156624,162655,50823
201008,64329,199198,324823,198659,224658
201009,336380,286128,31520,129434,348113
201010,277107,50494,283009,331116,39894
201011,331738,198144,123757,172576,124177
201012,211415,96210,211722,58580,271262
201013,283009,336254,277107,39894,331116
201014,213877,237822,199474,211401,292390
201015,221365,357902,174252,165922,38258
201016,156560,162765,272143,160417,158536
201017,336476,348111,272143,199198,156560
201018,336221,300082,315105,235870,95716
201019,277107,202320,235105,283009,331116
201020,354086,277492,284096,336220,288435
201021,235616,32082,336221,236338,234698
201022,159275,288528,307566,159266,308686
201023,74589,76542,74596,50864,74587
201024,162655,64329,158536,272143,160974
201025,199197,156560,156624,272143,64329
201026,156807,159019,283009,35988,277107
201027,161506,270799,62464,235652,235525
201028,96210,16087,284773,285377,308479
201029,272143,162655,64329,156624,158536
201030,234698,95716,315105,336223,271261
201031,202388,354086,70591,277492,159938
201032,36413,277491,336220,36063,128260
201033,284312,199198,272143,64329,162655
201034,353667,272143,199198,353019,348132
201035,76216,76012,76009,75999,76000
201036,87144,272143,87207,87193,85318
201037,277492,235854,336220,288435,289090
201038,199198,272143,198659,64329,162655
201039,214709,124194,236951,284422,124177
201040,96210,57616,237580,96244,157375
201041,236882,59681,235616,234268,236552
201042,96210,20691,57616,284583,277067
201043,331116,57966,97530,39894,289003
201044,168623,208145,286321,108855,208048
201045,336220,336221,234698,235870,199198
201046,87215,87213,233688,331116,336254
201047,96210,336245,288440,284583,57616
201048,156560,162765,272143,160417,158536
201049,64329,199198,198659,156560,166581
201050,284522,284154,337143,331780,288250
201051,277107,289003,331116,352979,157478
201052,107311,124177,107233,124748,107271
201053,166322,214258,331116,212234,42153
201054,336254,157478,289003,331116,97616
201055,272143,199198,162655,166581,160417
201056,199198,272143,198659,64329,162655
201057,236610,96210,194289,313920,271262
201058,156560,272143,160417,64329,156447
201059,157478,331116,97530,285849,57966
201060,20691,271262,284583,336245,202416
201061,237822,199474,160748,208582,208981
201062,124350,124748,124194,123290,123909
201063,208150,348112,285533,183176,202637
201064,331116,218028,209236,158541,214753
201065,235854,277492,288435,119534,159938
201066,331116,157478,289003,57966,97530
201067,168623,276970,124228,156625,95972
201068,272143,348111,199198,156624,156560
201069,20691,271262,284583,336245,337441
201070,352979,331116,283009,158772,39894
201071,156560,162765,272143,160417,158536
201072,336223,336221,234698,59057,235870
201073,233688,47854,183176,128260,111043
201074,128260,284339,119534,183176,111043
201075,272143,198659,64329,162655,182394
201076,202652,159275,57748,208970,337143
201077,234698,336221,64409,156964,95716
201078,183176,70591,284339,236904,111043
201079,96210,271262,58580,293513,225010
201080,161801,87224,235525,63307,87228
201081,272143,199198,175040,166581,162655
201082,331116,157478,289003,57966,97530
201083,199198,64329,198659,156560,166581
201084,336221,235870,235616,156964,234269
201085,70591,206735,202388,208360,235854
201086,50823,162655,156560,272143,107301
201087,156560,162765,272143,160417,158536
201088,236610,284773,271262,194923,20691
201089,272143,166430,199198,65373,50823
201090,168623,276970,237524,95972,236207
201091,272143,64329,199198,324823,166581
201092,362914,283009,277107,352979,39894
201093,353576,276946,214800,42883,351884
201094,162655,158536,156560,160417,272143
201095,199198,272143,64329,182513,156560
